ts_unix,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s,label
1773178880.4906085,65561.08772511454,180292.991244065,1.0003828083055808,6.002296849833485,35.5,217.08306940231103,214.08192097739428,4.001531233222323,3.0011484249167424,0
1773178881.4908893,65517.598918074254,180173.3970247042,0.9997192217723733,3.998876887089493,35.5,54.98455719748053,278.92166287449214,0.9997192217723733,1.9994384435447465,0
1773178882.4906018,45068.95880420634,8194.356146219334,3.0008628465158695,2.0005752310105795,35.5,109.0313500900766,444.1277012843487,3.0008628465158695,4.001150462021159,0
1773178883.4908655,65518.72330570791,642902.4724372588,0.9997363785660996,14.996045678491495,35.5,0.9997363785660996,212.9438486345792,0.9997363785660996,0.9997363785660996,0
1773178884.490526,0.0,172090.42608612697,0.0,11.003735856976588,35.5,1.000339623361508,361.12260403350444,1.000339623361508,3.001018870084524,0
1773178885.490709,65524.00219686337,147429.00494294259,0.9998169280527247,2.9994507841581743,35.5,0.9998169280527247,133.9754683590651,0.9998169280527247,0.9998169280527247,0
1773178886.4906044,487475.02194181265,45060.716313949066,20.002093534245855,4.000418706849171,35.5,1174.1228904602317,4290.449063095736,7.00073273698605,5.000523383561464,0
1773178887.4907107,14709219.89971655,200682.66047225698,433.95385565289945,11.998724119435009,35.5,1802.80829894511,299550.1474290482,33.996385005065854,203.97831003039514,0
1773178888.4909172,143330.40650080927,0.0,2.999380716395283,0.0,35.5,0.0,0.0,0.0,0.0,0
1773178889.4906187,397430.6330682281,61458.34531982909,15.004478837848898,6.001791535139559,35.5,0.0,60.017915351395594,0.0,1.0002985891899265,0
1773178890.4905913,0.0,188421.1661572714,0.0,45.00123384997672,35.5,55.001508038860436,66.00180964663252,1.0000274188883715,1.0000274188883715,0
1773178891.4905097,65541.34418576039,245780.04069660144,1.0000815458032286,11.000897003835513,35.5,0.0,0.0,0.0,0.0,0
1773178892.4908106,0.0,0.0,0.0,0.0,35.5,0.0,147.95548252607634,0.0,1.9993984125145452,0
1773178893.4904404,0.0,24585.102979881227,0.0,4.001481604798377,35.5,0.0,0.0,0.0,0.0,0
1773178894.4904215,65537.23439824997,327686.1719912499,1.0000188354225155,11.00020718964767,35.5,1.0000188354225155,0.0,1.0000188354225155,0.0,0
1773178895.4906983,131035.72879001494,303020.12282690953,1.9994465452577963,7.997786181031185,35.5,0.9997232726288982,0.0,0.9997232726288982,0.0,0
1773178896.490436,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0
1773178897.4904938,0.0,16383.054742038828,0.0,3.9997692241305733,35.5,0.0,0.0,0.0,0.0,0
1773178898.4907954,16379.06008362632,45042.41522997238,0.9996984914322705,3.998793965729082,35.5,0.0,0.0,0.0,0.0,0
1773178899.490806,0.0,20479.780275794885,0.0,4.9999463563952355,35.5,0.0,0.0,0.0,0.0,0
1773178900.4906414,147480.29697160897,327733.9932702422,3.000494323152852,13.00214206699569,35.5,133.02191499310976,126.02076157241977,2.0003295487685677,2.0003295487685677,0
1773178901.490703,0.0,49148.96503116057,0.0,3.9997530136035624,35.5,0.0,0.0,0.0,0.0,0
1773178902.4904983,4116299.0244593644,188454.59579510402,157.03216043133986,8.00163874809375,35.5,84.01720685498438,318.0651402367266,1.0002048435117188,2.0004096870234376,0
1773178903.4906566,12443214.115563218,147432.65994496262,323.9487156993808,2.999525145364637,35.5,0.0,0.0,0.0,0.0,0
1773178904.490447,39994557.656689696,1614162.2798776657,1108.23225215665,202.04234199967806,35.5,0.0,0.0,0.0,0.0,0
1773178905.4908426,17753233.949351795,962691.2205584273,542.7853086407101,62.97509105776195,35.5,19748.188872018174,24029.495459326023,45.98181251836587,40.98378941854349,0
1773178906.4904773,597210.1353395797,495797.09348946234,26.009500158844794,63.023019615662385,35.5,10738.922469430725,42681.589760664305,35.01278867536799,52.01900031768959,0
1773178907.4904733,303105.2285206043,180224.73047171067,12.00004863758727,4.00001621252909,35.5,270.00109434571357,1574.006379630197,5.000020265661362,7.000028371925908,0
1773178908.4904974,393206.53147800465,745454.0492603838,14.999638804550347,38.9990608918309,35.5,107.9973993927625,286.99308912706334,1.999951840606713,2.9999277609100696,0
1773178909.4905171,81918.37893832877,729073.572551126,2.9999406349485636,35.99928761938276,35.5,0.0,443.99121397238736,0.0,5.999881269897127,0
1773178910.490878,0.0,171969.92475078758,0.0,17.99350496136868,35.5,54.98015404862652,65.97618485835181,0.9996391645204821,0.9996391645204821,0
1773178911.4904091,32783.374397621184,4573280.7284681555,2.0009383787610586,20.009383787610584,35.5,60.02815136283176,60.02815136283176,1.0004691893805293,1.0004691893805293,0
1773178912.490428,0.0,86014.37991332695,0.0,10.999792818157045,35.5,0.0,0.0,0.0,0.0,0
1773178913.4904191,65536.57813009997,204801.8066565624,1.000008821565246,14.000123501913444,35.5,0.0,148.00130559165643,0.0,2.000017643130492,0
1773178914.4907694,69607.62084316764,438118.554718761,1.9992997714604674,26.99054691471631,35.5,0.0,0.0,0.0,0.0,0
1773178915.490799,65534.06255727837,0.0,2.9999113109105697,0.0,35.5,0.0,0.0,0.0,0.0,0
1773178916.4904783,1624072.7962777598,1614341.6757702616,16.005132413648692,31.00994405144434,35.5,0.0,0.0,0.0,0.0,0
1773178917.49069,225232.31478320897,2285084.2118005566,4.998941645579034,23.994919898779365,35.5,0.0,85.98179630395938,0.0,0.9997883291158068,0
1773178918.4908342,102385.23162242613,0.0,3.999423110251021,0.0,35.5,0.0,0.0,0.0,0.0,0
1773178919.490391,131130.11950973715,303238.4013662672,2.000886833339495,8.00354733335798,35.5,0.0,0.0,0.0,0.0,0
1773178920.4906123,0.0,110567.53666257313,0.0,4.99889398250204,35.5,54.98783380752244,65.98540056902694,0.9997787965004081,0.9997787965004081,0
1773178921.4904432,0.0,20483.462499359142,0.0,4.000676269406083,35.5,0.0,148.02502196802504,0.0,2.0003381347030413,0
1773178922.4905753,0.0,32763.6724466001,0.0,0.9998679335510284,35.5,0.0,0.0,0.0,0.0,0
1773178923.4905758,65535.9687500149,151551.92773440946,0.9999995231630692,3.9999980926522767,35.5,0.0,0.0,0.0,0.0,0
1773178924.4907463,0.0,8190.603753642117,0.0,1.9996591195415325,35.5,0.0,0.0,0.0,0.0,0
1773178925.4906206,65544.23540975116,159764.07381126846,1.0001256623802361,5.000628311901181,35.5,0.0,0.0,0.0,0.0,0
1773178926.490476,49159.11431083362,65545.48574777815,3.000434223073341,1.0001447410244468,35.5,56.00810549736903,66.0095529076135,2.0002894820488937,1.0001447410244468,0
1773178927.4906342,0.0,8190.703330275702,0.0,0.9998417151215456,35.5,0.9998417151215456,0.0,0.9998417151215456,0.0,0
1773178928.4906502,0.0,8191.86914271532,0.0,1.9999680524207324,35.5,0.0,133.99785951218908,0.0,0.9999840262103662,0
1773178929.4904907,0.0,139286.21643419133,0.0,3.0004785824231246,35.5,0.0,0.0,0.0,0.0,0
1773178930.4904919,0.0,0.0,0.0,0.0,35.5,54.99993443496891,0.0,0.9999988079085256,0.0,0
1773178931.4904096,0.0,40963.36941777447,0.0,8.000658089409077,35.5,0.0,66.00542923762488,0.0,1.0000822611761346,0
1773178932.4908423,0.0,12282.684917181805,0.0,1.9991349149058928,35.5,0.0,0.0,0.0,0.0,0
1773178933.4908152,0.0,131075.56259683036,0.0,2.0000543609135493,35.5,0.0,0.0,0.0,0.0,0
1773178934.4907064,65543.12577470619,1044593.5670343799,1.0001087306931487,169.01837548714212,35.5,0.0,0.0,0.0,0.0,0
1773178935.4907322,262137.25017380266,184315.254028455,9.999742514564616,4.999871257282308,35.5,3821.9015890665964,1755.9547855575465,14.999613771846924,11.99969101747754,0
1773178936.4905293,16387.32489335161,45065.143456716934,1.0002029353852302,4.000811741540921,35.5,1008604.6400424662,28276.737186275845,177.03591956318576,295.05986593864293,0
1773178937.490575,0.0,0.0,0.0,0.0,35.5,337834.5351622698,24531.877019789743,76.99647538107081,330.98484871603165,0
1773178938.490747,0.0,270289.5372838064,0.0,3.999312518995715,35.5,1046999.0210823535,26403.461250409713,90.98435980715252,457.9212834250094,0
1773178939.4906697,163852.6572277407,528424.8195594638,3.000231760761854,18.001390564571125,35.5,0.0,132.01019747352157,0.0,2.000154507174569,0
1773178940.4907904,0.0,147438.21308331008,0.0,5.999276248507083,35.5,0.0,0.0,0.0,0.0,0
1773178941.4905329,1023751.6079160093,65552.87934629775,38.00978721861746,1.0002575583846702,35.5,271.0697983222456,424.1092047551001,5.0012877919233505,6.001545350308021,0
1773178942.4904773,0.0,49154.73062044014,0.0,4.000222218460298,35.5,78.00433325997581,0.0,1.0000555546150744,0.0,0
1773178943.4905734,49147.27779747191,8191.212966245318,2.9997117796308537,1.9998078530872359,35.5,0.0,131.98731830375758,0.0,1.9998078530872359,0
1773178944.4905288,0.0,81923.65250659436,0.0,5.000222931310691,35.5,0.0,0.0,0.0,0.0,0
1773178945.490467,0.0,106502.5765779814,0.0,3.0001852626760086,35.5,0.0,0.0,0.0,0.0,0
1773178946.4904404,16384.437511682823,12288.328133762117,1.0000267035939223,2.0000534071878446,35.5,1487.0397082441625,4251.1135169777635,10.000267035939222,10.000267035939222,0
1773178947.4909503,16375.648790177776,331606.8880011,0.999490282603624,6.9964319782253686,35.5,1159.408727820204,2083.9372392285563,8.995412543432616,10.994393108639866,0
1773178948.4907808,0.0,65547.11125853176,0.0,1.000169544350155,35.5,0.0,0.0,0.0,0.0,0
1773178949.4906342,0.0,237602.8390927415,0.0,10.001466489289024,35.5,5639.826953310081,363.0532335611916,4.0005865957156095,6.000879893573415,0
1773178950.490781,0.0,872319.8860030704,0.0,50.992510941805804,35.5,88.98693085922973,206.96960323438827,0.9998531557216824,1.9997063114433649,0
1773178951.4903653,0.0,12293.111500372088,0.0,2.000831949930353,35.5,97.04034957162212,126.05241284561222,2.000831949930353,2.000831949930353,0
1773178952.4907267,28661.640463127587,0.0,0.9996386880276085,0.0,35.5,0.0,360.86956637796663,0.0,2.998916064082825,0
1773178953.490765,294900.6801220179,716772.4864076825,1.9999232321642928,9.999616160821464,35.5,0.0,0.0,0.0,0.0,0
1773178954.4905677,0.0,270389.3777248278,0.0,14.002764293869811,35.5,0.0,0.0,0.0,0.0,0
1773178955.4905446,16384.378915013018,188420.3575226497,1.000023127137025,7.000161889959174,35.5,0.0,0.0,0.0,0.0,0
1773178956.4909043,0.0,147402.9682981582,0.0,1.999280711509307,35.5,0.0,0.0,0.0,0.0,0
1773178957.4906197,0.0,16388.665390605063,0.0,4.001139011378189,35.5,0.0,0.0,0.0,0.0,0
1773178958.4907079,0.0,73721.49666744066,0.0,2.99973537872073,35.5,0.0,133.98818024952595,0.0,0.99991179290691,0
1773178959.4905558,0.0,77835.83969157295,0.0,3.000456402584278,35.5,0.0,0.0,0.0,0.0,0
1773178960.490901,0.0,12283.7592765254,0.0,1.999309778080306,35.5,53.98136400816826,0.0,0.999654889040153,0.0,0
1773178961.4906757,0.0,73744.61507159297,0.0,3.0006760689938545,35.5,55.01239459822066,66.0148735178648,1.0002253563312848,1.0002253563312848,0
1773178962.4904516,0.0,16387.672698101094,0.0,3.000672491107378,35.5,0.0,0.0,0.0,0.0,0
1773178963.490576,0.0,32763.922382477842,0.0,6.999128926920926,35.5,0.0,0.0,0.0,0.0,0
1773178964.4908736,217023.42546391988,167886.0461135984,6.997917794845589,16.994943216053574,35.5,0.0,0.0,0.0,0.0,0
1773178965.4907422,0.0,126992.68285566651,0.0,5.000656929485356,35.5,0.0,0.0,0.0,0.0,0
1773178966.490695,0.0,237579.21537319277,0.0,41.001935573397525,35.5,54.002549291791865,60.0028325464354,1.0000472091072568,1.0000472091072568,0
1773178967.4904943,0.0,262196.63556650805,0.0,6.001204732509797,35.5,0.0,0.0,0.0,0.0,0
1773178968.4906282,2047.7256227016549,100338.55551238109,3.9994641068391696,7.998928213678339,35.5,0.0,0.0,0.0,0.0,0
1773178969.4906025,0.0,8192.210942931613,0.0,2.0000514997391634,35.5,0.0,148.0038109806981,0.0,2.0000514997391634,0
1773178970.4906223,122365.5785391286,163836.75787665753,8.99982190484569,6.999861481546648,35.5,89.9982190484569,89.9982190484569,0.9999802116495211,0.9999802116495211,0
1773178971.4903848,0.0,65551.56619642535,0.0,1.00023752130776,35.5,55.013063671926794,66.01567640631215,1.00023752130776,1.00023752130776,0
1773178972.4906988,110557.28531437897,8189.42854180585,4.998430506473297,1.9993722025893188,35.5,0.0,0.0,0.0,0.0,0
1773178973.4905107,65548.33044450777,20483.853263908677,2.0003762953035817,3.0005644429553726,35.5,0.0,0.0,0.0,0.0,0
1773178974.4906464,81908.88822617514,237535.7758559079,2.999593074689031,6.999050507607739,35.5,6087.174212902274,6558.110325628451,11.998372298756124,15.997829731674832,0
1773178975.490513,0.0,282661.67201296217,0.0,8.00106635000459,35.5,60.00799762503443,60.00799762503443,1.0001332937505738,1.0001332937505738,0
1773178976.490839,0.0,28662.65831806164,0.0,5.998045127942587,35.5,4488.537104077036,30047.207068428386,18.99380957181819,28.990551451722503,0
1773178977.490747,0.0,86023.91674419958,0.0,6.000552228250529,35.5,594.0546705968023,41507.81994688499,11.001012418459302,29.002669103210888,0
1773178978.4907224,65537.60941452258,28672.704118853628,2.0000491154334283,3.0000736731501423,35.5,87.00213652135413,134.0032907340397,1.0000245577167142,1.0000245577167142,0
1773178979.4903913,311399.12399464333,741621.5979346111,3.000993819335713,13.004306550454755,35.5,0.0,0.0,0.0,0.0,0
1773178980.4904258,688104.211759876,409585.8403332595,22.999204901525804,9.999654305011218,35.5,0.0,0.0,0.0,0.0,0
1773178981.4907477,0.0,8189.364129644628,0.0,1.9993564769640204,35.5,108.96492799453911,125.95945804873328,1.9993564769640204,1.9993564769640204,0
1773178982.490505,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0
1773178983.490426,32770.586141589374,204816.16338493358,2.000157845555992,48.0037882933438,35.5,0.0,0.0,0.0,0.0,0
1773178984.4909317,0.0,8187.859515659162,0.0,1.998989139565225,35.5,427.78367586695816,0.0,5.996967418695675,0.0,0
1773178985.4906032,8194.692290777371,28681.4230177208,1.0003286487765346,5.001643243882673,35.5,428.1406616763568,0.0,6.001971892659207,0.0,0
1773178986.490633,0.0,65534.04693320593,0.0,0.9999701985657643,35.5,427.9872449861471,0.0,5.999821191394585,0.0,0
1773178987.4903862,0.0,8194.021983326134,0.0,2.000493648272982,35.5,536.1322977371592,60.01480944818947,8.001974593091928,1.000246824136491,0
1773178988.490474,0.0,77817.17247403372,0.0,2.9997368089805354,35.5,0.0,0.0,0.0,0.0,0
1773178989.4907908,0.0,8189.405119084534,0.0,1.9993664841514975,35.5,0.0,0.0,0.0,0.0,0
1773178990.4907446,0.0,163847.57847552878,0.0,4.000185021375215,35.5,0.0,0.0,0.0,0.0,0
1773178991.4908602,0.0,8191.052843897512,0.0,1.999768760717166,35.5,54.99364091972206,65.99236910366648,0.999884380358583,0.999884380358583,0
1773178992.4905562,32777.96396638325,8194.490991595812,1.0003040761225357,2.0006081522450714,35.5,0.0,0.0,0.0,0.0,0
1773178993.4905925,0.0,163834.06271516497,0.0,8.999673855203154,35.5,0.9999637616892393,133.99514406635808,0.9999637616892393,0.9999637616892393,0
1773178994.4905505,16384.68752884986,45057.890704337115,1.0000419634307776,4.00016785372311,35.5,1.0000419634307776,0.0,1.0000419634307776,0.0,0
1773178995.490465,0.0,36867.15554352763,0.0,5.000427997982806,35.5,56.004793577407426,66.00564957337303,2.0001711991931224,1.0000855995965612,0
1773178996.4909003,0.0,12282.652718576403,0.0,1.9991296742474614,35.5,0.9995648371237307,0.0,0.9995648371237307,0.0,0
1773178997.4904296,0.0,0.0,0.0,0.0,35.5,56.026368153270376,66.03107675206866,2.0009417197596564,1.0004708598798282,0
1773178998.490959,0.0,139190.32805626752,0.0,3.9978839630131984,35.5,0.9994709907532996,0.0,0.9994709907532996,0.0,0
1773178999.490746,0.0,61453.083840339044,0.0,14.002981343827257,35.5,0.0,0.0,0.0,0.0,0
1773179000.4906535,0.0,110602.23141522148,0.0,5.000462574834594,35.5,0.0,0.0,0.0,0.0,0
1773179001.4908273,0.0,0.0,0.0,0.0,35.5,108.98105831348644,278.95151623360294,1.9996524461190175,1.9996524461190175,0
1773179002.4905226,0.0,12291.745281808413,0.0,2.0006095836276714,35.5,1.0003047918138357,213.064920656347,1.0003047918138357,1.0003047918138357,0
1773179003.4906352,0.0,8191.078228730211,0.0,1.9997749581860866,35.5,0.9998874790930433,212.97603304681823,0.9998874790930433,0.9998874790930433,0
1773179004.4907694,0.0,229345.21506975073,0.0,3.999463153420597,35.5,0.9998657883551493,346.9534285592368,0.9998657883551493,1.9997315767102986,0
1773179005.4905846,0.0,12290.270927421749,0.0,2.0003696170933836,35.5,1.0001848085466918,0.0,1.0001848085466918,0.0,0
1773179006.490624,0.0,8191.67774705213,0.0,1.999921324963899,35.5,0.9999606624819495,0.0,0.9999606624819495,0.0,0
1773179007.4908037,11261.975461602677,167905.81597298535,1.9996405294038844,6.998741852913595,35.5,74.98651985264566,315.9432036458137,1.9996405294038844,1.9996405294038844,0
1773179008.4905412,0.0,0.0,0.0,0.0,35.5,0.0,384.1008260272636,0.0,4.00105027111733,0
1773179009.4904692,1667192.0418464274,831547.8734516578,66.00475250131021,18.001296136720963,35.5,0.0,1294.0931778287184,0.0,4.000288030382436,0
1773179010.490794,0.0,188354.83626771055,0.0,5.998052275848459,35.5,0.0,0.0,0.0,0.0,0
1773179011.49072,65540.84410802685,299030.10124287254,2.0001478304451554,13.000960897893512,35.5,55.00406533724178,66.00487840469013,1.0000739152225777,1.0000739152225777,0
1773179012.490405,0.0,0.0,0.0,0.0,35.5,42.013232107070316,398.12538996699965,1.0003150501683409,3.0009451505050224,0
1773179013.4905396,0.0,69622.63797764316,0.0,1.9997311000012397,35.5,0.0,0.0,0.0,0.0,0
1773179014.490482,131079.53168276203,307217.6523814735,2.0001149243585514,9.000517159613482,35.5,0.0,0.0,0.0,0.0,0
1773179015.4905474,0.0,110584.77586255399,0.0,23.998432261838975,35.5,0.0,0.0,0.0,0.0,0
1773179016.490495,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0
1773179017.490527,32766.953158444587,32766.953158444587,1.9999361058620964,3.9998722117241927,35.5,0.0,0.0,0.0,0.0,0
1773179018.4903965,65544.54798978577,155668.3014757412,1.0001304319730495,5.000652159865247,35.5,0.0,0.0,0.0,0.0,0
1773179019.490841,0.0,8188.360992219568,0.0,1.9991115703661055,35.5,0.0,0.0,0.0,0.0,0
1773179020.4906926,98318.58028720347,249893.05822997546,2.0002966367025445,6.000889910107634,35.5,0.0,0.0,0.0,0.0,0
1773179021.4903705,188476.70900770888,151600.83115837455,5.001611036422302,4.001288829137842,35.5,55.01772140064532,200.06444145689207,1.0003222072844604,2.000644414568921,0
1773179022.4904664,65529.719351964115,159728.69092041254,0.9999041649164446,4.999520824582223,35.5,54.99472907040446,65.99367488448534,0.9999041649164446,0.9999041649164446,0
1773179023.4905953,0.0,0.0,0.0,0.0,35.5,0.0,4784.382888998282,0.0,26.996517868955827,0
1773179024.4906287,83965.19735917322,215032.82250519973,8.999699602617177,16.999432582721333,35.5,0.0,5097.829841571374,0.0,13.999532715182275,0
1773179025.4905205,131086.1890358501,311329.698960144,2.000216507505037,9.000974283772667,35.5,0.0,2643.2861146679065,0.0,8.000866030020148,0
1773179026.4904068,65543.45397270798,192533.8960448297,1.0001137385972287,7.000796170180601,35.5,0.0,636.0723377478374,0.0,3.000341215791686,0
1773179027.4904442,0.0,0.0,0.0,0.0,35.5,0.0,3036.8863241308,0.0,6.999737987789135,0
1773179028.490668,0.0,8190.166426116437,0.0,1.9995523501260832,35.5,0.0,0.0,0.0,0.0,0
1773179029.4906263,0.0,4096.170905568236,0.0,1.000041724992245,35.5,0.0,481.0200697212699,0.0,5.000208624961226,0
1773179030.4903953,20484.732538659562,118811.44872422547,1.0002310809892365,5.001155404946182,35.5,0.0,2290.5291754653517,0.0,2.000462161978473,0
1773179031.490698,0.0,0.0,0.0,0.0,35.5,54.98335150327464,836.7466401498341,0.9996973000595389,5.998183800357234,0
1773179032.4905043,16387.176396944695,163871.76396944694,1.0001938718838315,31.006010028398773,35.5,0.0,0.0,0.0,0.0,0
1773179033.4906409,65527.04809795377,155626.7392326402,0.9998634048149684,4.999317024074842,35.5,0.0,133.98169624520577,0.0,0.9998634048149684,0
1773179034.4905136,143378.25427717782,49158.25860931811,5.000636658662731,4.000509326930184,35.5,0.0,0.0,0.0,0.0,0
1773179035.490821,16378.966390686608,4094.741597671652,0.9996927728690557,0.9996927728690557,35.5,0.0,649.8003023648862,0.0,5.9981566372143345,0
1773179036.4906745,163863.9878865629,155670.78849223477,4.0005856417617895,5.000732052202237,35.5,0.0,338.0494867288712,0.0,2.0002928208808948,0
1773179037.4906697,0.0,69632.33203283326,0.0,15.000071525914793,35.5,0.0,86.00041008191148,0.0,1.0000047683943194,0
1773179038.4908116,131053.40888731767,294870.16999646474,1.999716322133143,5.99914896639943,35.5,0.0,0.0,0.0,0.0,0
1773179039.4904637,245845.51802892785,942407.8191108902,1.0003479737505203,35.01217908126821,35.5,0.0,338.11761512767583,0.0,2.0006959475010406,0
