ts_iso_utc,ts_unix,cpu_percent,cpu_percent_max,cpu_percent_min,cpu_frequency_mhz,cpu_count,memory_used,memory_available,memory_percent,memory_total,swap_used,swap_percent,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s,label
2026-03-04T22:02:47+00:00,1772661767.2303095,2.16875,4.6,0.0,2304.0,16,14983098368,2040852480,88.0,17023950848,865161216,7.7,0.0,151537.72888304977,0.0,3.999623334117657,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:48+00:00,1772661768.230313,1.1812500000000001,4.7,0.0,2304.0,16,14982955008,2040995840,88.0,17023950848,865161216,7.7,0.0,69631.75097745308,0.0,1.9999928474682065,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:49+00:00,1772661769.2300365,1.46875,4.7,0.0,2304.0,16,14984577024,2039373824,88.0,17023950848,865161216,7.7,0.0,180273.85753887775,0.0,28.00774597771982,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:50+00:00,1772661770.2303226,0.5875,3.1,0.0,2304.0,16,14984544256,2039406592,88.0,17023950848,865161216,7.7,0.0,4094.828460180231,0.0,0.9997139795361892,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:51+00:00,1772661771.2305334,1.81875,7.6,0.0,2304.0,16,14984445952,2039504896,88.0,17023950848,865161216,7.7,0.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:52+00:00,1772661772.2303238,1.1875,4.8,0.0,2304.0,16,14981459968,2042490880,88.0,17023950848,865161216,7.7,0.0,61452.878675545646,0.0,4.00083845543917,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:53+00:00,1772661773.2301106,1.0625,7.7,0.0,2304.0,16,14982094848,2041856000,88.0,17023950848,865161216,7.7,0.0,69646.84496102217,0.0,2.000426383301418,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:54+00:00,1772661774.2300365,0.9750000000000001,4.7,0.0,2304.0,16,14982860800,2041090048,88.0,17023950848,865161216,7.7,0.0,69637.1634687993,0.0,2.000148307352921,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:55+00:00,1772661775.2299206,1.475,4.6,0.0,2304.0,16,14972579840,2051371008,88.0,17023950848,865161216,7.7,49157.69597250048,0.0,3.0003476545715624,0.0,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:56+00:00,1772661776.230246,0.5875,3.1,0.0,2304.0,16,14982668288,2041282560,88.0,17023950848,865161216,7.7,0.0,8189.33485172448,0.0,1.999349329034297,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:57+00:00,1772661777.2301185,7.325,30.8,1.6,2304.0,16,15002103808,2021847040,88.1,17023950848,865161216,7.7,1694424.130473567,151571.33352075424,78.00995047652839,27.003444395721367,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:02:58+00:00,1772661778.229974,0.79375,4.8,0.0,2304.0,16,14998298624,2025652224,88.1,17023950848,865161216,7.7,0.0,266278.4723554247,0.0,9.001300522832116,34.4,2063.2981087336284,4909.709362953651,13.001878532979724,9.001300522832116,0
2026-03-04T22:02:59+00:00,1772661779.230399,4.825,7.6,3.1,2304.0,16,15003971584,2019979264,88.1,17023950848,865161216,7.7,0.0,73696.68908406548,0.0,4.997876592615118,34.4,435.81483887603827,55.97621783728932,45.980464652059084,2.998725955569071,0
2026-03-04T22:03:00+00:00,1772661780.2302828,4.10625,14.3,0.0,2304.0,16,15004610560,2019340288,88.1,17023950848,865161216,7.7,0.0,4096.475641164123,0.0,1.0001161233310847,34.4,140.01625726635186,0.0,15.001741849966272,0.0,0
2026-03-04T22:03:01+00:00,1772661781.230086,0.675,6.1,0.0,2304.0,16,15005007872,2018942976,88.1,17023950848,865161216,7.7,0.0,520294.3394656322,0.0,44.00865629707458,34.4,1.0001967340244222,0.0,1.0001967340244222,0.0,0
2026-03-04T22:03:02+00:00,1772661782.2300637,1.0625,3.1,0.0,2304.0,16,14998319104,2025631744,88.1,17023950848,865161216,7.7,0.0,196612.4063487522,0.0,13.000291354033298,34.4,1.0000224118487153,0.0,1.0000224118487153,0.0,0
2026-03-04T22:03:03+00:00,1772661783.2305613,2.725,10.8,0.0,2304.0,16,15002775552,2021175296,88.1,17023950848,865161216,7.7,0.0,12281.888783004253,0.0,1.9990053357754318,34.4,0.9995026678877159,0.0,0.9995026678877159,0.0,0
2026-03-04T22:03:04+00:00,1772661784.2302697,1.84375,7.6,0.0,2304.0,16,14997491712,2026459136,88.1,17023950848,865161216,7.7,0.0,4097.194684290621,0.0,1.0002916709693899,34.4,3.0008750129081694,2.0005833419387797,3.0008750129081694,2.0005833419387797,0
2026-03-04T22:03:05+00:00,1772661785.2307446,0.96875,6.2,0.0,2304.0,16,14993952768,2029998080,88.1,17023950848,865161216,7.7,0.0,167856.2800488812,0.0,37.981961234383846,34.4,0.9995252956416801,0.0,0.9995252956416801,0.0,0
2026-03-04T22:03:06+00:00,1772661786.2300303,1.81875,6.2,0.0,2304.0,16,14992191488,2031759360,88.1,17023950848,865161216,7.7,0.0,0.0,0.0,0.0,34.4,1.0007148126551424,0.0,1.0007148126551424,0.0,0
2026-03-04T22:03:07+00:00,1772661787.2300198,0.30000000000000004,3.2,0.0,2304.0,16,15000387584,2023563264,88.1,17023950848,865161216,7.7,0.0,131073.37501442447,0.0,5.000052452637652,34.4,1.0000104905275304,0.0,1.0000104905275304,0.0,0
2026-03-04T22:03:08+00:00,1772661788.2301793,0.875,6.2,0.0,2304.0,16,14997164032,2026786816,88.1,17023950848,865161216,7.7,0.0,28667.427487137582,0.0,3.999362093629685,34.4,0.9998405234074212,0.0,0.9998405234074212,0.0,0
2026-03-04T22:03:09+00:00,1772661789.2299345,2.15625,6.2,0.0,2304.0,16,15003471872,2020478976,88.1,17023950848,865161216,7.7,0.0,127007.09843494718,0.0,3.0007347475494703,34.4,1.0002449158498234,0.0,1.0002449158498234,0.0,0
2026-03-04T22:03:10+00:00,1772661790.2302623,1.3625,6.3,0.0,2304.0,16,15013060608,2010890240,88.2,17023950848,865161216,7.7,0.0,65514.52266581881,0.0,0.9996722818881044,34.4,0.9996722818881044,0.0,0.9996722818881044,0.0,0
2026-03-04T22:03:11+00:00,1772661791.2300148,1.15,9.1,0.0,2304.0,16,15000076288,2023874560,88.1,17023950848,865161216,7.7,0.0,12291.041768397236,0.0,2.0004950794917375,34.4,1.0002475397458688,0.0,1.0002475397458688,0.0,0
2026-03-04T22:03:12+00:00,1772661792.2301228,0.19375,1.6,0.0,2304.0,16,14999691264,2024259584,88.1,17023950848,865161216,7.7,0.0,12286.672994883851,0.0,2.999676024141565,34.4,0.9998920080471885,0.0,0.9998920080471885,0.0,0
2026-03-04T22:03:13+00:00,1772661793.2303917,2.15,6.2,0.0,2304.0,16,15002808320,2021142528,88.1,17023950848,865161216,7.7,0.0,131036.75947745072,0.0,0.9997311361499841,34.4,0.9997311361499841,0.0,0.9997311361499841,0.0,0
2026-03-04T22:03:14+00:00,1772661794.2300014,0.59375,3.1,0.0,2304.0,16,14997299200,2026651648,88.1,17023950848,865161216,7.7,196684.76433544568,135220.7754806189,5.001952218003481,3.0011713308020886,34.4,1.000390443600696,0.0,1.000390443600696,0.0,0
2026-03-04T22:03:15+00:00,1772661795.2302644,2.0375,6.2,0.0,2304.0,16,14998245376,2025705472,88.1,17023950848,865161216,7.7,0.0,77803.5395602858,0.0,3.9989483737811375,34.4,0.9997370934452844,0.0,0.9997370934452844,0.0,0
2026-03-04T22:03:16+00:00,1772661796.2299109,3.00625,9.1,0.0,2304.0,16,15003455488,2020495360,88.1,17023950848,865161216,7.7,0.0,4097.448754430489,0.0,1.0003536998121312,34.4,1.0003536998121312,0.0,1.0003536998121312,0.0,0
2026-03-04T22:03:17+00:00,1772661797.2299948,1.7625,4.7,0.0,2304.0,16,14997803008,2026147840,88.1,17023950848,865161216,7.7,16382.625115384908,126965.34464423305,0.9999160837026921,4.999580418513461,34.4,0.9999160837026921,0.0,0.9999160837026921,0.0,0
2026-03-04T22:03:18+00:00,1772661798.2300332,0.575,3.1,0.0,2304.0,16,14997483520,2026467328,88.1,17023950848,865161216,7.7,65533.48447155955,98300.22670733932,0.9999616160821464,3.9998464643285856,34.4,0.9999616160821464,0.0,0.9999616160821464,0.0,0
2026-03-04T22:03:19+00:00,1772661799.2299182,0.5,4.8,0.0,2304.0,16,14998269952,2025680896,88.1,17023950848,865161216,7.7,0.0,4096.470757223364,0.0,1.0001149309627353,34.4,1.0001149309627353,0.0,1.0001149309627353,0.0,0
2026-03-04T22:03:20+00:00,1772661800.2302284,1.08125,4.7,0.0,2304.0,16,15005335552,2018615296,88.1,17023950848,865161216,7.7,0.0,4094.7298861546788,0.0,0.9996899136119821,34.4,0.9996899136119821,0.0,0.9996899136119821,0.0,0
2026-03-04T22:03:21+00:00,1772661801.230028,0.6875,3.2,0.0,2304.0,16,14998896640,2025054208,88.1,17023950848,865161216,7.7,4096.821453772216,81936.42907544434,1.0002005502373574,1.0002005502373574,34.4,1.0002005502373574,0.0,1.0002005502373574,0.0,0
