ts_iso_utc,ts_unix,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s,label
2026-03-05T20:44:15+00:00,1772743455.12356,0.0,0.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0
2026-03-05T20:44:16+00:00,1772743456.123224,100385.72275432607,192576.69263074797,8.00268835732829,29.00974529531505,34.9,0.0,148.04973461057335,0.0,2.0006720893320726,0
2026-03-05T20:44:17+00:00,1772743457.1233628,927615.2844620807,1150816.313173707,23.996670231324522,32.995421568071215,34.9,1537.7866173240466,868.8794346258754,6.999028817469652,5.9991675578311305,0
2026-03-05T20:44:18+00:00,1772743458.123207,279083.44975774095,0.0,13.002024250468148,0.0,34.9,10868.692117679797,37153.784373568524,31.00482705880866,51.00794129029812,0
2026-03-05T20:44:19+00:00,1772743459.1236176,118735.25243551875,1125937.738612678,2.9987688350834816,32.9864571859183,34.9,0.0,0.0,0.0,0.0,0
2026-03-05T20:44:20+00:00,1772743460.1237257,102388.9416240321,122866.72994883852,3.999568032188754,22.997516185085335,34.9,0.0,0.0,0.0,0.0,0
2026-03-05T20:44:21+00:00,1772743461.1236553,372762.2176642921,1187923.5507982934,3.0002110152839445,97.0068228275142,34.9,216.01519310044398,180.01266091703667,4.000281353711926,3.0002110152839445,0
2026-03-05T20:44:22+00:00,1772743462.1236782,81918.12504291437,167932.15633797445,1.9999542246805264,4.9998855617013165,34.9,0.0,335.99230974632843,0.0,1.9999542246805264,0
2026-03-05T20:44:23+00:00,1772743463.12341,225340.44101623137,397418.5959740808,7.0018780500427,14.0037561000854,34.9,0.0,0.0,0.0,0.0,0
2026-03-05T20:44:24+00:00,1772743464.1234055,640002.899183055,131072.59375268966,22.00009965941752,16.000072479576374,34.9,0.0,0.0,0.0,0.0,0
2026-03-05T20:44:25+00:00,1772743465.1237133,40947.39645747504,85989.53256069758,2.999076888975223,13.99569214855104,34.9,0.0,119.96307555900891,0.0,1.9993845926501486,0
2026-03-05T20:44:26+00:00,1772743466.1234772,110618.1096784071,65551.47240201902,4.000944360474794,1.0002360901186984,34.9,0.0,60.01416540712191,0.0,1.0002360901186984,0
