timestamp,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps
2026-03-07T15:28:52.572437,0.0,0.5230008247165305,0.0031645102227211073,0.0041040486387412855
2026-03-07T15:28:53.580632,0.06185331545134252,0.7074472954747301,0.00029541149499924025,0.002434077461990545
2026-03-07T15:28:54.589791,0.08136287738317553,0.13947921837115806,0.003288908164310144,0.005462595527434881
2026-03-07T15:28:55.597769,36.228306435514334,0.18578618684879145,0.003563434400465864,0.0004167262186702323
2026-03-07T15:28:56.606862,187.0916133049179,0.2945592188261054,0.0002923866629101131,0.0004456767580280365
2026-03-07T15:28:57.615434,188.30960159075414,0.2013178306480102,0.0007051114673950928,0.00012476503176427916
2026-03-07T15:28:58.626000,188.35780425406395,0.4569535547281979,0.002822113266485018,0.005510920680181296
2026-03-07T15:28:59.635908,187.03720553852978,0.16621062739019551,0.0,0.0
2026-03-07T15:29:00.647477,189.34633031361776,0.5561739467436553,0.0,0.0
2026-03-07T15:29:01.658858,183.2829785544962,0.19683776756821317,35.32475532026914,0.0
2026-03-07T15:29:02.667364,185.72612085309623,0.12381741390206416,41.08717720063745,6.234702543286312e-05
2026-03-07T15:29:03.676218,188.9654987129774,0.20148880276154088,41.14558349281188,0.00018730648543975874
2026-03-07T15:29:04.685191,184.28261403621494,0.06579310396958278,42.85611254521197,0.0
2026-03-07T15:29:05.694234,187.83650895946045,0.081311153696996,41.14021556209232,6.238997563246066e-05
2026-03-07T15:29:06.703883,186.02535215260812,0.18193519730469174,39.32100346364122,0.0
2026-03-07T15:29:07.712511,185.71046357009115,0.24374498343574463,41.08406386158616,0.0
2026-03-07T15:29:08.721018,188.9129579103165,0.22080131645521736,42.76821498318966,0.0
2026-03-07T15:29:09.730307,187.89094759307017,0.32533887693391106,24.68929132104856,0.0
2026-03-07T15:29:10.738696,190.70165100049434,0.12383224090941192,26.049842495861338,0.0
2026-03-07T15:29:11.747648,188.90594574504982,0.14332185024128205,31.56449362684845,0.00012483163687611665
2026-03-07T15:29:12.759129,191.79482341642418,1.5332435011487398,19.20315323256437,0.0
2026-03-07T15:29:13.770102,189.35574897449197,1.5952171248055071,35.66318732613513,0.0
2026-03-07T15:29:14.778776,180.98680793660114,0.18543730321373067,43.7446992531642,0.0
2026-03-07T15:29:15.788019,186.8836969649699,0.3911159012321168,41.14772118659491,6.239762889010218e-05
2026-03-07T15:29:16.795973,180.99136685344254,0.20903271901116213,37.008795697319144,0.0
2026-03-07T15:29:17.806825,188.82708131389248,0.2557162542415648,27.282980272599982,0.0002081024204439818
2026-03-07T15:29:18.816109,185.53887412237242,0.13525494864373563,39.981669444774,0.00011321563781562691
2026-03-07T15:29:19.824817,188.79449098977977,0.26711818976162244,43.69649406430801,0.0
2026-03-07T15:29:20.833996,189.79428303267557,0.20518719404234265,39.57763506087785,0.00022400761436852892
2026-03-07T15:29:21.841735,185.86126909437678,0.12390751272958452,42.662765566488666,0.0
2026-03-07T15:29:22.850390,187.54983598451287,0.19381390127367815,41.17279744294355,8.801119540259799e-05
2026-03-07T15:29:23.858685,186.84290286453773,0.18972360411891473,37.017816128217326,0.00017582405117047063
2026-03-07T15:29:24.867624,188.45374886667778,0.3409525061732657,45.283390379779405,0.0
2026-03-07T15:29:25.876667,182.32080537990907,0.2012712695260545,37.07689843498623,0.0002778214826878945
2026-03-07T15:29:26.887482,188.86928551066325,0.5150839684407441,41.20765731288698,0.00031485506030230813
2026-03-07T15:29:27.896791,186.44656924729125,0.3593238341345757,43.36676588457299,6.225683870149214e-05
2026-03-07T15:29:28.905386,186.2890101579866,0.3444922270624337,34.333158430524094,0.0012190434430700806
2026-03-07T15:29:29.913582,189.395448241753,0.1859248510226633,30.25100157500122,0.022369651036280823
2026-03-07T15:29:30.921699,189.42048136337186,0.35640306539246996,25.984698573917683,0.052440144052922494
2026-03-07T15:29:31.929760,189.46487656469947,0.12787019238046227,30.362097378418877,6.243661737327259e-05
2026-03-07T15:29:32.938717,184.99207542734493,0.10849066085718954,42.90582578710666,5.4865882478698675e-05
2026-03-07T15:29:33.947388,186.3552695824142,0.3639751359031527,29.574510283074652,5.10478758175341e-05
2026-03-07T15:29:34.956027,190.30754713637023,0.13164177658358944,30.55153588295694,0.00027507293331962694
2026-03-07T15:29:35.964764,190.8584360881141,0.1432987446278454,22.903237747728987,0.0
2026-03-07T15:29:36.975109,187.87797892218796,0.13942132340861574,37.01348701044672,0.0
2026-03-07T15:29:37.984142,188.0488987031546,0.0618581903628798,38.257312364700546,7.362272412574195e-05
2026-03-07T15:29:38.992917,188.2584438609484,0.1509473542470598,43.89882320424369,5.102637425719419e-05
2026-03-07T15:29:40.003091,188.3995285979572,0.13169374943113782,35.58729956843308,0.00018723691971626042
2026-03-07T15:29:41.012177,190.9348970472893,0.2745651089714737,31.543859905857104,0.009716879750544699
2026-03-07T15:29:42.020838,189.80872500429498,0.24779206919620755,30.199242522527122,0.044007139486307675
2026-03-07T15:29:43.029649,188.86017919296992,0.2826552624464245,35.67044979742006,0.00045091288589918835
2026-03-07T15:29:44.040948,189.2846475946728,0.13549089221640928,23.227596062106922,0.00024950889749673585
2026-03-07T15:29:45.049777,187.38428365680332,0.2819725574486033,24.61129260447735,0.0
2026-03-07T15:29:46.059829,187.1896051566176,0.20117930448379867,28.75759698824214,0.0
2026-03-07T15:29:47.068142,186.36234932676345,0.20521502803429104,38.519732714156575,0.0
2026-03-07T15:29:48.077478,188.8767860815299,0.23625090122566691,41.141909298285015,0.00031203091942747055
2026-03-07T15:29:49.085105,190.29724889964965,0.1238914380857094,19.024767984755545,0.00018715289871956226
2026-03-07T15:29:50.093644,190.43774274530873,0.3951955110681456,27.792912830195103,0.0
2026-03-07T15:29:51.102170,184.01574027319373,0.5231242616425446,39.620812485883256,0.0
2026-03-07T15:29:52.111316,188.81755672751015,0.34458584622597616,35.42194548402442,0.0
2026-03-07T15:29:53.122611,186.3074964198859,0.4064637450982384,38.66388464058395,0.0024572306018773716
2026-03-07T15:29:54.131263,187.94764752287975,0.20479492842747998,39.378513503792945,0.00496214126772804
2026-03-07T15:29:55.142391,183.8840073322613,0.16263326120188204,44.175422176970685,0.0
2026-03-07T15:29:56.150897,182.63150555637688,3.442014372001265,41.862296733230956,0.00031123538519976714
2026-03-07T15:29:57.158514,186.92542122429003,0.06197792480911474,38.57739970470265,0.0001248334667175773
2026-03-07T15:29:58.167656,189.01422335055642,2.2828366460276763,42.521422552689984,0.0001646451117197513
2026-03-07T15:29:59.176172,187.29132496127056,7.811547076964368,38.438950906647946,0.0
2026-03-07T15:30:00.187144,188.87196500718454,0.2518105623011006,41.137186108709166,6.242299095505049e-05
2026-03-07T15:30:01.196159,182.44638719891358,0.1236086634138981,43.920605726963124,6.224191120389767e-05
2026-03-07T15:30:02.204672,188.47489417004863,1.8776448626839397,42.31589936259828,0.0
2026-03-07T15:30:03.214215,183.91182557999906,0.6816139088207512,41.127333635265984,0.0
2026-03-07T15:30:04.222586,182.49381815827547,14.757455129812179,41.10858941063804,6.237959733497347e-05
2026-03-07T15:30:05.231606,182.9353055745395,0.3098497723145994,41.127772607258464,0.0
2026-03-07T15:30:06.247240,184.37411980003634,0.9434742334894712,32.71357008094584,0.0
2026-03-07T15:30:07.255446,189.06611196151425,0.2745356255985666,39.32043709935273,0.0
2026-03-07T15:30:08.263717,186.45789955197372,0.21308145934504977,42.88181323544399,6.242620879249504e-05
2026-03-07T15:30:09.273890,182.03798589873676,0.186006116381543,41.14910583989082,0.0
2026-03-07T15:30:10.282724,188.50862310586578,0.3015024729793621,41.055168059732765,0.0054357417003490765
2026-03-07T15:30:11.291466,186.90840799807094,0.1820435837182803,41.14698275658271,0.0023962061645098603
2026-03-07T15:30:12.300067,185.34846775876326,1.0647315473274543,41.11321350849793,0.00012477322820243607
2026-03-07T15:30:13.312256,186.3715224442342,0.360134466159279,41.120300792752836,6.239728968863516e-05
2026-03-07T15:30:14.321083,185.26448703919866,0.30491446825201446,40.98499969964063,0.0
