ts_iso_utc,ts_unix,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s
2026-03-05T21:21:39+00:00,1772745699.3298538,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:21:40+00:00,1772745700.3297367,278560.6092861079,0.0,13.00152200396155,0.0,35.0,3510.4109410696187,3663.4288538854735,3.0003512316834344,8.000936617822493
2026-03-05T21:21:41+00:00,1772745701.3297067,467982.05852779734,438285.16641115374,15.0004506246516,36.00108149916384,35.0,1055.0316939338293,657.0197373597401,7.0002102915040805,5.0001502082172005
2026-03-05T21:21:42+00:00,1772745702.3297093,408574.9284696071,995325.3896552834,15.999958038440127,54.99985575713794,35.0,3367.9911670916467,5996.98427228284,7.9999790192200635,10.999971151427587
2026-03-05T21:21:43+00:00,1772745703.3301687,380753.0696265291,200611.8323838702,10.994948562174008,36.98300880003985,35.0,0.0,2704.7573462948058,0.0,1.9990815567589106
2026-03-05T21:21:44+00:00,1772745704.329998,1176776.8848785337,36870.29404319165,27.004609894915763,3.0005122105461957,35.0,0.0,704.1201987415072,0.0,4.000682947394927
2026-03-05T21:21:45+00:00,1772745705.3298068,684162.8199361775,1646906.9078703194,33.006311192888425,163.03117346790344,35.0,756.1445836916257,1043.199471944928,5.0009562413467314,8.00152998615477
2026-03-05T21:21:46+00:00,1772745706.3295934,426074.9178379691,925893.5714555866,31.006616335301423,75.01600726282602,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:21:47+00:00,1772745707.3298817,97251.96730888452,0.0,11.996542020010425,0.0,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:21:48+00:00,1772745708.3296292,356441.9963555671,757951.3715606887,24.00606117696438,57.0143952952904,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:21:49+00:00,1772745709.3296547,360438.8049220737,892905.221284228,17.999540817530757,54.99859694245509,35.0,14850.621148952738,7849.799745423135,8.999770408765379,14.999617347942298
2026-03-05T21:21:50+00:00,1772745710.3301756,467212.6081169282,454419.27273585135,23.987503839519178,34.98177643263214,35.0,185.90315475627364,976.4913021337599,2.9984379799398972,4.997396633233162
2026-03-05T21:21:51+00:00,1772745711.3297606,245349.84146737927,0.0,19.00788992318064,0.0,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:21:52+00:00,1772745712.3296573,341027.20602708095,946273.6887958642,19.001961672163976,48.00495580336162,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:21:53+00:00,1772745713.3297179,1061311.7287456747,520160.4999544648,46.99715393135582,31.998062251135877,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:21:54+00:00,1772745714.32977,1429941.3375165663,479206.97884550877,41.99780714040667,45.99759829663587,35.0,4885.744897333976,8421.560279440595,19.998955781146034,20.998903570203336
2026-03-05T21:21:55+00:00,1772745715.329716,3734218.099682958,65539.54706697087,581.0314460130322,1.0000541239466991,35.0,592.0320413764459,753.0407553318645,7.000378867626893,5.000270619733495
2026-03-05T21:21:56+00:00,1772745716.329711,3674130.395599915,258049.29199865626,159.00079608362145,25.00012517038073,35.0,2399.012011349735,1337.0066941119615,17.000085115858898,14.000070095413209
2026-03-05T21:21:57+00:00,1772745717.3299851,3753466.8693266567,4463416.214445445,157.95669121863807,161.95559479379347,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:21:58+00:00,1772745718.32962,1690217.3641686216,2097918.2798892953,79.02886586725919,208.07600127075835,35.0,618.2258114679262,787.2875625004174,5.001826953623999,5.001826953623999
2026-03-05T21:21:59+00:00,1772745719.3300173,544551.5713697735,2587643.557185691,21.99125971080353,156.93762611800702,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:22:00+00:00,1772745720.3297493,180272.30982118583,606370.4966712614,8.002144434534172,33.00884579245346,35.0,360.09649955403773,360.09649955403773,5.0013402715838575,5.0013402715838575
2026-03-05T21:22:01+00:00,1772745721.3298583,32764.430076469194,172013.25790146328,1.9997821091594967,7.999128436637987,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:22:02+00:00,1772745722.3299367,0.0,0.0,0.0,0.0,35.0,89.99294097958034,89.99294097958034,0.9999215664397815,0.9999215664397815
2026-03-05T21:22:03+00:00,1772745723.3297796,0.0,16386.574623269255,0.0,2.0003142850670477,35.0,0.0,0.0,0.0,0.0
2026-03-05T21:22:04+00:00,1772745724.329694,16385.40246379006,122890.51847842544,1.0000855995965612,6.000513597579367,35.0,0.0,86.00736156530427,0.0,1.0000855995965612
2026-03-05T21:22:05+00:00,1772745725.3299189,0.0,8190.158617120756,0.0,1.9995504436329972,35.0,0.0,133.9698797234108,0.0,0.9997752218164986
2026-03-05T21:22:06+00:00,1772745726.329753,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
