ts_iso_utc,ts_unix,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s
2026-03-05T11:11:51+00:00,1772709111.0639887,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:11:52+00:00,1772709112.0641315,507831.47520121443,565167.2869174805,10.998429284300496,43.99371713720198,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:11:53+00:00,1772709113.0643182,294856.955588287,0.0,17.996640355730406,0.0,34.8,385.9279542951076,326.9389664624357,5.9988801185768015,2.9994400592884007
2026-03-05T11:11:54+00:00,1772709114.0638223,0.0,131137.03225018512,0.0,14.006946193714839,34.8,3477.724640668056,5766.859847183739,8.003969253551338,11.005457723633087
2026-03-05T11:11:55+00:00,1772709115.064124,0.0,85990.04494359526,0.0,4.998491265787486,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:11:56+00:00,1772709116.0638895,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:11:57+00:00,1772709117.0641506,184271.89244217298,77803.68792002858,3.998955999179101,16.99556299651118,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:11:58+00:00,1772709118.0640392,0.0,323620.03233220556,0.0,33.00367467786659,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:11:59+00:00,1772709119.0637698,0.0,483458.24993477494,0.0,30.008084567919195,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:00+00:00,1772709120.0641046,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:01+00:00,1772709121.0642366,0.0,1617706.3270508798,0.0,279.963021394288,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:02+00:00,1772709122.0636623,73770.37003837166,180327.5712049085,3.0017240412748887,6.003448082549777,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:03+00:00,1772709123.0639958,0.0,618289.7709356453,0.0,42.98566223586369,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:04+00:00,1772709124.0639737,0.0,65537.45315722075,0.0,2.000044346839012,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:05+00:00,1772709125.064108,0.0,229345.21506975073,0.0,23.99677892052358,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:06+00:00,1772709126.063777,0.0,143407.45711099388,0.0,20.00662069070785,34.8,55.01820689944659,66.02184827933591,1.0003310345353926,1.0003310345353926
2026-03-05T11:12:07+00:00,1772709127.063921,0.0,118766.8969941653,0.0,19.99712031825251,34.8,54.992080875194404,65.99049705023329,0.9998560159126255,0.9998560159126255
2026-03-05T11:12:08+00:00,1772709128.0640035,28669.63496072378,45052.283509708795,1.9998350279522725,2.999752541928409,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:09+00:00,1772709129.064177,0.0,106477.51883275264,0.0,20.99635568930106,34.8,0.0,141.97535751813098,0.0,0.9998264613952885
2026-03-05T11:12:10+00:00,1772709130.0642755,0.0,163823.8687758912,0.0,18.99812931361043,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:11+00:00,1772709131.0639262,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:12+00:00,1772709132.06368,0.0,147492.32535269007,0.0,18.00443424715455,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:13+00:00,1772709133.0640984,0.0,221091.48988038537,0.0,27.988289011188833,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:14+00:00,1772709134.063758,0.0,135214.0352044754,0.0,14.00476808758475,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:15+00:00,1772709135.06392,0.0,65525.376722295005,0.0,0.9998379016463471,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:16+00:00,1772709136.0637858,0.0,57351.69829896505,0.0,10.001342476800547,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:17+00:00,1772709137.064111,0.0,61420.02602684483,0.0,12.99577373614881,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:18+00:00,1772709138.0641222,0.0,651256.7022302139,0.0,54.999383694879135,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:19+00:00,1772709139.063978,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:20+00:00,1772709140.064175,0.0,94189.4509185651,0.0,14.997046575433895,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:21+00:00,1772709141.0642214,0.0,90107.81074164042,0.0,2.999860531615337,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:22+00:00,1772709142.0637412,0.0,69665.45160950221,0.0,2.00096081139425,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:23+00:00,1772709143.0642502,0.0,122817.48299451034,0.0,3.99796494122755,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:24+00:00,1772709144.0638356,0.0,8195.39789317518,0.0,1.000414781881736,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:25+00:00,1772709145.0639913,0.0,4095.3624039531273,0.0,0.999844336902619,34.8,0.0,0.0,0.0,0.0
2026-03-05T11:12:26+00:00,1772709146.063772,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0
