ts_iso_utc,ts_unix,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s
2026-03-07T15:38:47+00:00,1772897927.7509608,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:48+00:00,1772897928.7507343,65550.84711283617,172070.97367119495,4.000906195851817,8.001812391703634,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:49+00:00,1772897929.750872,346064.392779676,122863.09802828734,15.997799222433247,12.998211868227013,37.5,1247.8283393497932,829.8858346637247,7.998899611216624,4.99931225701039
2026-03-07T15:38:50+00:00,1772897930.7511199,0.0,544632.9553600373,0.0,45.98859688263942,37.5,3905.0317265997733,5952.524039983372,8.997768955299017,13.996529486020693
2026-03-07T15:38:51+00:00,1772897931.7509942,0.0,499774.7949993526,0.0,25.003141559505906,37.5,697.0875866790246,1104.1387312677807,5.000628311901181,7.0008796366616535
2026-03-07T15:38:52+00:00,1772897932.750735,0.0,65552.98877782858,0.0,1.000259228177316,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:53+00:00,1772897933.7507224,358916.53533562965,376836.7617789207,12.000151636132411,11.000138999788042,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:54+00:00,1772897934.750773,0.0,135161.16831405577,0.0,2.999848373447616,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:55+00:00,1772897935.7506917,0.0,69637.66159310419,0.0,2.000162614691641,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:56+00:00,1772897936.7511582,0.0,200610.3981654144,0.0,3.9981345297635205,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:57+00:00,1772897937.750805,0.0,69656.61221201377,0.0,2.000706922449844,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:58+00:00,1772897938.7509966,0.0,200665.53471710382,0.0,14.997125222997834,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:38:59+00:00,1772897939.7507281,0.0,131107.196948949,0.0,2.000537062819656,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:00+00:00,1772897940.7509038,0.0,143334.81399585845,0.0,3.999297265509443,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:01+00:00,1772897941.7508316,0.0,315414.78582575446,0.0,7.000505722340076,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:02+00:00,1772897942.7509558,0.0,69623.35166020037,0.0,1.9997515986960124,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:03+00:00,1772897943.7507794,0.0,196642.69362098683,0.0,3.0005293826444523,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:04+00:00,1772897944.7510326,0.0,405401.352162362,0.0,6.998228044942921,37.5,54.98607749598009,65.9832929951761,0.9997468635632744,0.9997468635632744
2026-03-07T15:39:05+00:00,1772897945.7508209,0.0,204843.3685568043,0.0,5.001058802656354,37.5,427.0904217468527,0.0,5.001058802656354,0.0
2026-03-07T15:39:06+00:00,1772897946.7509468,0.0,16381.937759605153,0.0,3.9994965233411017,37.5,481.9393310626027,65.99169263512817,5.999244785011652,0.9998741308352754
2026-03-07T15:39:07+00:00,1772897947.7509713,0.0,196603.1719935619,0.0,3.9999017739575584,37.5,426.98951436996936,141.99651297549332,4.999877217446948,0.9999754434893896
2026-03-07T15:39:08+00:00,1772897948.7507918,0.0,294964.95481943584,0.0,15.002693421398714,37.5,427.07667272915006,0.0,5.000897807132905,0.0
2026-03-07T15:39:09+00:00,1772897949.7506356,0.0,139285.75144367112,0.0,4.000624754241473,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:10+00:00,1772897950.750742,0.0,135153.62848131594,0.0,2.999681029858752,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:11+00:00,1772897951.7511575,0.0,131017.55387582646,0.0,1.9991692180759653,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:12+00:00,1772897952.7510343,0.0,200728.74230760886,0.0,4.000493110403556,37.5,0.0,0.0,0.0,0.0
2026-03-07T15:39:13+00:00,1772897953.7509978,0.0,69634.54013172153,0.0,2.0000729587465975,37.5,0.0,0.0,0.0,0.0
