ts_iso_utc,ts_unix,cpu_percent,cpu_percent_max,cpu_percent_min,cpu_frequency_mhz,cpu_count,memory_used,memory_available,memory_percent,memory_total,swap_used,swap_percent,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s
2026-03-04T20:04:40+00:00,1772654680.293066,1.375,4.8,0.0,2304.0,16,14058135552,2965815296,82.6,17023950848,298192896,2.6,0.0,0.0,0.0,0.0,34.3,41.98596565154946,0.0,0.9996658488464158,0.0
2026-03-04T20:04:41+00:00,1772654681.2927742,1.85625,6.2,0.0,2304.0,16,14060662784,2963288064,82.6,17023950848,298192896,2.6,0.0,135207.45682696253,0.0,30.00875728581377,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:42+00:00,1772654682.2926915,1.2625,3.2,0.0,2304.0,16,14055985152,2967965696,82.6,17023950848,298192896,2.6,0.0,131082.84464719117,0.0,4.000330952367895,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:43+00:00,1772654683.2927654,3.69375,7.8,1.5,2304.0,16,14057168896,2966781952,82.6,17023950848,298192896,2.6,0.0,12287.091863995114,0.0,1.9998521914054548,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:44+00:00,1772654684.2928226,0.48125,1.6,0.0,2304.0,16,14055628800,2968322048,82.6,17023950848,298192896,2.6,0.0,131064.5004291289,0.0,3.999771131260037,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:45+00:00,1772654685.292538,1.9875,9.4,0.0,2304.0,16,14055555072,2968395776,82.6,17023950848,298192896,2.6,0.0,12291.499042953797,0.0,2.0005695056890946,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:46+00:00,1772654686.2928119,3.15625,18.2,0.0,2304.0,16,14059638784,2964312064,82.6,17023950848,298192896,2.6,0.0,73707.8082657582,0.0,2.9991783962303953,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:47+00:00,1772654687.2925587,6.6499999999999995,15.6,0.0,2304.0,16,14071218176,2952732672,82.7,17023950848,298192896,2.6,0.0,77843.71006872486,0.0,3.000759793973255,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:48+00:00,1772654688.2929657,3.2,6.2,0.0,2304.0,16,14063484928,2960465920,82.6,17023950848,298192896,2.6,0.0,0.0,0.0,0.0,34.3,108.95565717058416,119.95118220614769,1.9991863701024617,1.9991863701024617
2026-03-04T20:04:49+00:00,1772654689.292667,2.15,4.8,0.0,2304.0,16,14068375552,2955575296,82.6,17023950848,298192896,2.6,16388.895993871767,16388.895993871767,1.0002988277509623,4.001195311003849,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:50+00:00,1772654690.2929971,1.06875,4.7,0.0,2304.0,16,14062342144,2961608704,82.6,17023950848,298192896,2.6,0.0,57325.07070376284,0.0,2.9990096978112533,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:51+00:00,1772654691.2927253,1.3625,9.4,0.0,2304.0,16,14084440064,2939510784,82.7,17023950848,298192896,2.6,0.0,12291.340751756907,0.0,2.000543742147934,34.3,0.0,142.03860569250332,0.0,1.000271871073967
2026-03-04T20:04:52+00:00,1772654692.2928138,1.16875,3.1,0.0,2304.0,16,14063583232,2960367616,82.6,17023950848,298192896,2.6,0.0,196590.610913122,0.0,2.999734663591339,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:53+00:00,1772654693.2930708,2.35,6.3,0.0,2304.0,16,14061871104,2962079744,82.6,17023950848,298192896,2.6,0.0,69614.10811411214,0.0,1.9994861016231658,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:54+00:00,1772654694.293097,2.35625,9.4,0.0,2304.0,16,14063284224,2960666624,82.6,17023950848,298192896,2.6,0.0,61438.388714132656,0.0,5.999842647864517,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:55+00:00,1772654695.293112,1.65625,4.6,0.0,2304.0,16,14064701440,2959249408,82.6,17023950848,298192896,2.6,0.0,65535.01563978545,0.0,0.9999849798551247,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:56+00:00,1772654696.292609,2.225,9.1,0.0,2304.0,16,14059864064,2964086784,82.6,17023950848,298192896,2.6,0.0,8196.123167964079,0.0,2.00100663280373,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:57+00:00,1772654697.2929535,2.53125,7.7,0.0,2304.0,16,14058041344,2965909504,82.6,17023950848,298192896,2.6,0.0,16378.357412705098,0.0,3.9986224152112055,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:04:58+00:00,1772654698.2927172,1.55,4.7,0.0,2304.0,16,14060363776,2963587072,82.6,17023950848,298192896,2.6,0.0,479345.2562515605,0.0,39.009216817347045,34.3,55.012998075745834,66.015597690895,1.0002363286499243,1.0002363286499243
2026-03-04T20:04:59+00:00,1772654699.293074,0.475,4.6,0.0,2304.0,16,14058299392,2965651456,82.6,17023950848,298192896,2.6,0.0,57323.554167500835,0.0,4.998217264883931,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:00+00:00,1772654700.292648,1.4875,4.8,0.0,2304.0,16,14065770496,2958180352,82.6,17023950848,298192896,2.6,0.0,196691.75441393454,0.0,16.00681595165483,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:01+00:00,1772654701.2932124,1.15625,6.0,0.0,2304.0,16,14059249664,2964701184,82.6,17023950848,298192896,2.6,0.0,4093.6897803044367,0.0,0.9994359815196379,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:02+00:00,1772654702.2926304,2.2375,6.2,0.0,2304.0,16,14065037312,2958913536,82.6,17023950848,298192896,2.6,0.0,81967.70354374654,0.0,4.002329274596999,34.3,55.032027525708735,66.03843303085048,1.0005823186492497,1.0005823186492497
2026-03-04T20:05:03+00:00,1772654703.2928574,1.33125,6.0,0.0,2304.0,16,14047150080,2976800768,82.5,17023950848,298192896,2.6,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:04+00:00,1772654704.2929735,2.05625,7.8,0.0,2304.0,16,14064431104,2959519744,82.6,17023950848,298192896,2.6,65528.3915084208,172012.0277096046,0.9998839036319092,6.999187325423365,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:05+00:00,1772654705.2929275,1.29375,4.8,0.0,2304.0,16,14045876224,2978074624,82.5,17023950848,298192896,2.6,0.0,4096.188485235608,0.0,1.0000460169032246,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:06+00:00,1772654706.293035,2.14375,9.1,0.0,2304.0,16,14047563776,2976387072,82.5,17023950848,298192896,2.6,0.0,8191.119235330788,0.0,1.9997849695631806,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:07+00:00,1772654707.2926886,2.04375,9.2,0.0,2304.0,16,14040969216,2982981632,82.5,17023950848,298192896,2.6,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:08+00:00,1772654708.2926862,1.8875,10.1,0.0,2304.0,16,14041055232,2982895616,82.5,17023950848,298192896,2.6,0.0,49152.1171877794,0.0,3.000007152574426,34.3,109.00025987687081,120.00028610297704,2.0000047683829507,2.0000047683829507
2026-03-04T20:05:09+00:00,1772654709.2927954,2.35,7.8,0.0,2304.0,16,14049951744,2973999104,82.5,17023950848,298192896,2.6,0.0,122866.58349627464,0.0,14.998362243197588,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:10+00:00,1772654710.2928634,1.25625,4.6,0.0,2304.0,16,14040961024,2982989824,82.5,17023950848,298192896,2.6,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:11+00:00,1772654711.2930353,5.25625,9.5,1.6,2304.0,16,14042095616,2981855232,82.5,17023950848,298192896,2.6,0.0,192478.91291422577,0.0,22.996046984225362,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:12+00:00,1772654712.2929242,1.64375,6.2,0.0,2304.0,16,14041706496,2982244352,82.5,17023950848,298192896,2.6,0.0,155665.29489026518,0.0,5.000555577015612,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:13+00:00,1772654713.2928038,1.38125,4.7,0.0,2304.0,16,14038130688,2985820160,82.5,17023950848,298192896,2.6,0.0,118798.30347997126,0.0,13.001565406448902,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:14+00:00,1772654714.2925894,1.06875,4.7,0.0,2304.0,16,14040879104,2983071744,82.5,17023950848,298192896,2.6,0.0,86034.44047593781,0.0,5.001071921266846,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:15+00:00,1772654715.2926233,0.89375,4.7,0.0,2304.0,16,14058418176,2965532672,82.6,17023950848,298192896,2.6,0.0,4095.861332819638,0.0,0.9999661457079194,34.3,0.0,0.0,0.0,0.0
