ts_iso_utc,ts_unix,cpu_percent,cpu_percent_max,cpu_percent_min,cpu_frequency_mhz,cpu_count,memory_used,memory_available,memory_percent,memory_total,swap_used,swap_percent,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s
2026-03-04T20:03:02+00:00,1772654582.6778753,0.0,0.0,0.0,2304.0,16,14075715584,2948235264,82.7,17023950848,297066496,2.6,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:03:03+00:00,1772654583.6777716,5.36875,15.6,1.6,2304.0,16,14082523136,2941427712,82.7,17023950848,297066496,2.6,0.0,106507.04606748566,0.0,12.00124467407065,34.3,3.0003111685176624,2.0002074456784418,3.0003111685176624,2.0002074456784418
2026-03-04T20:03:04+00:00,1772654584.6776452,6.4125,25.0,1.6,2304.0,16,14094102528,2929848320,82.8,17023950848,297066496,2.6,0.0,4096.517643535393,0.0,1.0001263778162581,34.3,1.0001263778162581,0.0,1.0001263778162581,0.0
2026-03-04T20:03:05+00:00,1772654585.677699,2.15,7.8,0.0,2304.0,16,14094073856,2929876992,82.8,17023950848,297066496,2.6,98298.70341039401,266225.6550698171,2.999838360912903,16.999084045173117,34.3,0.9999461203043011,0.0,0.9999461203043011,0.0
2026-03-04T20:03:06+00:00,1772654586.6776795,2.63125,7.8,0.0,2304.0,16,14107193344,2916757504,82.9,17023950848,297066496,2.6,0.0,520202.17012070416,0.0,13.000254159174217,34.3,1.000019550705709,0.0,1.000019550705709,0.0
2026-03-04T20:03:07+00:00,1772654587.6776106,3.2125,7.8,0.0,2304.0,16,14094241792,2929709056,82.8,17023950848,297066496,2.6,0.0,163851.28984040354,0.0,8.000551261738453,34.3,1.0000689077173066,0.0,1.0000689077173066,0.0
2026-03-04T20:03:08+00:00,1772654588.6776147,7.6125,14.7,3.1,2304.0,16,14095093760,2928857088,82.8,17023950848,297066496,2.6,0.0,4095.9833985047876,0.0,0.9999959469005829,34.3,0.9999959469005829,0.0,0.9999959469005829,0.0
2026-03-04T20:03:09+00:00,1772654589.678006,3.2125,7.7,0.0,2304.0,16,14097563648,2926387200,82.8,17023950848,297066496,2.6,0.0,528177.3533103985,0.0,50.98005431434397,34.3,0.9996089081243915,0.0,0.9996089081243915,0.0
2026-03-04T20:03:10+00:00,1772654590.6775982,2.73125,15.7,0.0,2304.0,16,14097022976,2926927872,82.8,17023950848,297066496,2.6,0.0,208981.20075161106,0.0,15.006117930808468,34.3,1.0004078620538979,0.0,1.0004078620538979,0.0
2026-03-04T20:03:11+00:00,1772654591.6775246,16.6875,34.4,3.1,2304.0,16,14137982976,2885967872,83.0,17023950848,297066496,2.6,69637.13026076568,577578.5509863507,5.000368383844044,117.00862018195062,34.3,1.0000736767688088,0.0,1.0000736767688088,0.0
