ts_iso_utc,ts_unix,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s
2026-03-05T09:30:50+00:00,1772703050.4965081,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0
2026-03-05T09:30:51+00:00,1772703051.4967778,446343.6428060499,10683583.156706277,8.997573791513872,460.8757242097661,34.5,0.0,0.0,0.0,0.0
2026-03-05T09:30:52+00:00,1772703052.4966297,0.0,20483.03267557419,0.0,5.000740399310105,34.4,3510.519760315694,212.03139293074847,20.00296159724042,1.000148079862021
2026-03-05T09:30:53+00:00,1772703053.496263,44123443.527317286,2040179276.7989132,367.1346237781932,4082.497001740617,34.6,8262.029585242773,6017.20643603769,38.0139392467884,14.005135511974673
2026-03-05T09:30:54+00:00,1772703054.496402,1848063.1228636194,1959524365.970226,73.98971557517521,3434.5226081179303,34.8,8888.764479233887,8523.815206464442,23.996664510867635,27.99610859601224
2026-03-05T09:30:55+00:00,1772703055.4963722,15119298.59021086,3362916.2227134323,88.00262268253215,15.00044704815889,34.8,4289.127825970231,7951.236965327422,23.000685473843628,14.000417244948297
2026-03-05T09:30:56+00:00,1772703056.4966598,140853707.93806523,31448237.599986654,2181.372783761688,37.98907689410822,34.8,6303.18762677243,0.0,35.98965179441832,0.0
2026-03-05T09:30:57+00:00,1772703057.4963927,75611870.5477079,27270257.94448896,1175.313842655128,32.00854720422476,34.8,55.01469050726131,66.01762860871357,1.0002671001320238,1.0002671001320238
2026-03-05T09:30:58+00:00,1772703058.4969072,65502.298589621445,23056809.10354675,0.9994857572879249,27.985601204061897,34.8,3491.203750206722,0.0,20.989200903046424,0.0
2026-03-05T09:30:59+00:00,1772703059.4964213,6122398.855629867,135233.7096625071,110.05347466024341,3.0014583998248203,34.8,6308.065070298498,0.0,36.017500797897846,0.0
2026-03-05T09:31:00+00:00,1772703060.4966187,45047.10722427804,19984534.841316078,0.9998026283797506,23.995263081114015,34.8,0.0,0.0,0.0,0.0
2026-03-05T09:31:01+00:00,1772703061.4963784,597647.6302211912,16781248.96922707,20.00480767396339,20.00480767396339,34.8,2515.604565000897,342.082211224774,59.01418263819201,1.0002403836981697
2026-03-05T09:31:02+00:00,1772703062.4963963,483319.3575764136,8191.853518244298,15.999713902820895,0.999982118926306,34.8,158.99715690928264,119.99785427115671,1.999964237852612,1.999964237852612
2026-03-05T09:31:03+00:00,1772703063.4967563,1095285.6839507185,13626582.266123332,20.992442467659433,16.993881997629064,34.8,3347.794753532926,3422.7677623459954,21.992082585167026,20.992442467659433
2026-03-05T09:31:04+00:00,1772703064.4964023,0.0,12657025.239910427,0.0,17.00602100877715,34.8,0.0,0.0,0.0,0.0
2026-03-05T09:31:05+00:00,1772703065.4963489,0.0,11600491.533086637,0.0,14.000747720596651,34.8,1.0000534086140465,0.0,1.0000534086140465,0.0
2026-03-05T09:31:06+00:00,1772703066.4963996,131065.34408800822,69628.46404675436,5.999695316528697,1.9998984388428989,34.8,427.9782659123804,0.0,5.999695316528697,0.0
2026-03-05T09:31:07+00:00,1772703067.496495,32764.875297994804,10529811.798893081,0.9999046416624391,15.998474266599025,34.8,427.95918663152395,0.0,5.9994278499746345,0.0
2026-03-05T09:31:08+00:00,1772703068.4962997,147484.79859210178,10487807.899882795,9.001757726568712,12.002343635424952,34.8,428.08358966348993,0.0,6.001171817712476,0.0
2026-03-05T09:31:09+00:00,1772703069.4964142,0.0,9620403.03224576,0.0,15.998169154836102,34.8,427.9510248918657,0.0,5.999313433063538,0.0
2026-03-05T09:31:10+00:00,1772703070.49669,1011432.9959086737,0.0,41.98841748260799,0.0,34.8,0.9997242257763808,0.0,0.9997242257763808,0.0
2026-03-05T09:31:11+00:00,1772703071.4964752,6016268.385534136,9439211.68557756,171.03674128148427,11.002363474247526,34.8,942.2023993401064,451.0969024441486,2.0004297225904595,1.0002148612952297
2026-03-05T09:31:12+00:00,1772703072.4962902,1676086.0974110581,8447514.89853126,74.01369348195601,22.00407103517611,34.8,0.0,0.0,0.0,0.0
2026-03-05T09:31:13+00:00,1772703073.4965177,530823.2635456509,8386700.43387844,13.99681640557029,9.997726003978778,34.8,2040.5358774120687,455.89630578143226,10.997498604376656,7.998180803183022
